-5.0000	-0.0306
-4.8000	-0.0369
-4.6000	-0.0415
-4.4000	-0.0435
-4.2000	-0.0426
-4.0000	-0.0392
-3.8000	-0.0339
-3.6000	-0.0273
-3.4000	-0.0203
-3.2000	-0.0135
-3.0000	-0.0074
-2.8000	-0.0024
-2.6000	0.0007
-2.4000	0.0016
-2.2000	-0.0003
-2.0000	-0.0053
-1.8000	-0.0132
-1.6000	-0.0237
-1.4000	-0.0354
-1.2000	-0.0465
-1.0000	-0.0552
-0.8000	-0.0597
-0.6000	-0.0592
-0.4000	-0.0540
-0.2000	-0.0450
0.0000	-0.0339
0.2000	-0.0220
0.4000	-0.0102
0.6000	0.0014
0.8000	0.0127
1.0000	0.0238
1.2000	0.0343
1.4000	0.0429
1.6000	0.0479
1.8000	0.0473
2.0000	0.0400
2.2000	0.0260
2.4000	0.0073
2.6000	-0.0129
2.8000	-0.0309
3.0000	-0.0437
3.2000	-0.0498
3.4000	-0.0496
3.6000	-0.0446
3.8000	-0.0368
4.0000	-0.0277
4.2000	-0.0186
4.4000	-0.0101
4.6000	-0.0025
4.8000	0.0038
5.0000	0.0086
5.2000	0.0119
5.4000	0.0138
5.6000	0.0146
5.8000	0.0144
6.0000	0.0137
6.2000	0.0125
6.4000	0.0111
6.6000	0.0095
6.8000	0.0079
7.0000	0.0066
7.2000	0.0057
7.4000	0.0055
7.6000	0.0060
7.8000	0.0072
8.0000	0.0090
8.2000	0.0112
8.4000	0.0132
8.6000	0.0149
8.8000	0.0158
9.0000	0.0160
9.2000	0.0155
9.4000	0.0144
9.6000	0.0132
9.8000	0.0123
10.0000	0.0120
10.2000	0.0126
10.4000	0.0143
10.6000	0.0168
10.8000	0.0200
11.0000	0.0229
11.2000	0.0248
11.4000	0.0248
11.6000	0.0223
11.8000	0.0173
12.0000	0.0103
12.2000	0.0022
12.4000	-0.0057
12.6000	-0.0126
12.8000	-0.0176
13.0000	-0.0203
13.2000	-0.0209
13.4000	-0.0194
13.6000	-0.0164
13.8000	-0.0124
14.0000	-0.0080
14.2000	-0.0041
14.4000	-0.0015
14.6000	-0.0007
14.8000	-0.0025
15.0000	-0.0068
15.2000	-0.0133
15.4000	-0.0211
15.6000	-0.0289
15.8000	-0.0352
16.0000	-0.0389
16.2000	-0.0394
16.4000	-0.0368
16.6000	-0.0319
16.8000	-0.0257
17.0000	-0.0192
17.2000	-0.0131
17.4000	-0.0077
17.6000	-0.0033
17.8000	0.0002
18.0000	0.0028
18.2000	0.0047
18.4000	0.0057
18.6000	0.0060
18.8000	0.0058
19.0000	0.0050
19.2000	0.0039
19.4000	0.0026
19.6000	0.0011
19.8000	-0.0003
20.0000	-0.0017
20.2000	-0.0028
20.4000	-0.0037
20.6000	-0.0042
20.8000	-0.0043
21.0000	-0.0041
21.2000	-0.0037
21.4000	-0.0030
21.6000	-0.0023
21.8000	-0.0017
22.0000	-0.0012
22.2000	-0.0009
22.4000	-0.0007
22.6000	-0.0007
22.8000	-0.0007
23.0000	-0.0006
23.2000	-0.0005
23.4000	-0.0003
23.6000	0.0000
23.8000	0.0005
24.0000	0.0010
24.2000	0.0015
24.4000	0.0021
24.6000	0.0026
24.8000	0.0030
25.0000	0.0033
25.2000	0.0033
25.4000	0.0031
25.6000	0.0027
25.8000	0.0021
26.0000	0.0015
26.2000	0.0011
26.4000	0.0008
26.6000	0.0008
26.8000	0.0010
27.0000	0.0013
27.2000	0.0017
27.4000	0.0021
27.6000	0.0024
27.8000	0.0025
28.0000	0.0025
28.2000	0.0024
28.4000	0.0022
28.6000	0.0019
28.8000	0.0016
29.0000	0.0013
29.2000	0.0009
29.4000	0.0005
29.6000	0.0002
29.8000	-0.0001
30.0000	-0.0004
30.2000	-0.0006
30.4000	-0.0006
30.6000	-0.0006
30.8000	-0.0004
31.0000	-0.0002
31.2000	0.0001
31.4000	0.0005
31.6000	0.0008
31.8000	0.0011
32.0000	0.0013
32.2000	0.0014
32.4000	0.0014
32.6000	0.0013
32.8000	0.0011
33.0000	0.0008
33.2000	0.0006
33.4000	0.0003
33.6000	0.0000
33.8000	-0.0002
34.0000	-0.0004
34.2000	-0.0005
34.4000	-0.0006
34.6000	-0.0006
34.8000	-0.0005
35.0000	-0.0005
