-5.0000	-0.0633
-4.8000	-0.0710
-4.6000	-0.0743
-4.4000	-0.0728
-4.2000	-0.0671
-4.0000	-0.0583
-3.8000	-0.0476
-3.6000	-0.0363
-3.4000	-0.0253
-3.2000	-0.0154
-3.0000	-0.0072
-2.8000	-0.0014
-2.6000	0.0013
-2.4000	0.0003
-2.2000	-0.0049
-2.0000	-0.0148
-1.8000	-0.0291
-1.6000	-0.0466
-1.4000	-0.0653
-1.2000	-0.0821
-1.0000	-0.0940
-0.8000	-0.0985
-0.6000	-0.0948
-0.4000	-0.0837
-0.2000	-0.0674
0.0000	-0.0487
0.2000	-0.0295
0.4000	-0.0111
0.6000	0.0063
0.8000	0.0229
1.0000	0.0387
1.2000	0.0530
1.4000	0.0640
1.6000	0.0689
1.8000	0.0654
2.0000	0.0523
2.2000	0.0307
2.4000	0.0040
2.6000	-0.0229
2.8000	-0.0450
3.0000	-0.0591
3.2000	-0.0640
3.4000	-0.0610
3.6000	-0.0527
3.8000	-0.0418
4.0000	-0.0305
4.2000	-0.0199
4.4000	-0.0106
4.6000	-0.0024
4.8000	0.0045
5.0000	0.0104
5.2000	0.0149
5.4000	0.0181
5.6000	0.0198
5.8000	0.0200
6.0000	0.0190
6.2000	0.0173
6.4000	0.0152
6.6000	0.0134
6.8000	0.0123
7.0000	0.0121
7.2000	0.0128
7.4000	0.0141
7.6000	0.0156
7.8000	0.0169
8.0000	0.0179
8.2000	0.0182
8.4000	0.0179
8.6000	0.0173
8.8000	0.0166
9.0000	0.0163
9.2000	0.0168
9.4000	0.0184
9.6000	0.0212
9.8000	0.0251
10.0000	0.0295
10.2000	0.0336
10.4000	0.0362
10.6000	0.0365
10.8000	0.0338
11.0000	0.0280
11.2000	0.0195
11.4000	0.0092
11.6000	-0.0017
11.8000	-0.0118
12.0000	-0.0199
12.2000	-0.0254
12.4000	-0.0277
12.6000	-0.0269
12.8000	-0.0237
13.0000	-0.0189
13.2000	-0.0133
13.4000	-0.0079
13.6000	-0.0035
13.8000	-0.0009
14.0000	-0.0006
14.2000	-0.0032
14.4000	-0.0086
14.6000	-0.0164
14.8000	-0.0253
15.0000	-0.0338
15.2000	-0.0403
15.4000	-0.0436
15.6000	-0.0433
15.8000	-0.0398
16.0000	-0.0342
16.2000	-0.0276
16.4000	-0.0209
16.6000	-0.0149
16.8000	-0.0096
17.0000	-0.0052
17.2000	-0.0014
17.4000	0.0018
17.6000	0.0044
17.8000	0.0063
18.0000	0.0074
18.2000	0.0077
18.4000	0.0071
18.6000	0.0059
18.8000	0.0044
19.0000	0.0027
19.2000	0.0010
19.4000	-0.0004
19.6000	-0.0015
19.8000	-0.0025
20.0000	-0.0031
20.2000	-0.0036
20.4000	-0.0039
20.6000	-0.0041
20.8000	-0.0041
21.0000	-0.0039
21.2000	-0.0036
21.4000	-0.0032
21.6000	-0.0026
21.8000	-0.0020
22.0000	-0.0013
22.2000	-0.0007
22.4000	-0.0002
22.6000	0.0002
22.8000	0.0005
23.0000	0.0009
23.2000	0.0012
23.4000	0.0015
23.6000	0.0017
23.8000	0.0018
24.0000	0.0018
24.2000	0.0017
24.4000	0.0015
24.6000	0.0012
24.8000	0.0009
25.0000	0.0007
25.2000	0.0005
25.4000	0.0004
25.6000	0.0004
25.8000	0.0005
26.0000	0.0005
26.2000	0.0006
26.4000	0.0008
26.6000	0.0011
26.8000	0.0015
27.0000	0.0019
27.2000	0.0023
27.4000	0.0026
27.6000	0.0028
27.8000	0.0027
28.0000	0.0024
28.2000	0.0020
28.4000	0.0015
28.6000	0.0009
28.8000	0.0005
29.0000	0.0001
29.2000	-0.0001
29.4000	-0.0001
29.6000	0.0001
29.8000	0.0004
30.0000	0.0008
30.2000	0.0012
30.4000	0.0016
30.6000	0.0020
30.8000	0.0021
31.0000	0.0021
31.2000	0.0020
31.4000	0.0018
31.6000	0.0015
31.8000	0.0012
32.0000	0.0008
32.2000	0.0005
32.4000	0.0001
32.6000	-0.0002
32.8000	-0.0004
33.0000	-0.0006
33.2000	-0.0007
33.4000	-0.0008
33.6000	-0.0008
33.8000	-0.0007
34.0000	-0.0006
34.2000	-0.0005
34.4000	-0.0004
34.6000	-0.0002
34.8000	-0.0001
35.0000	0.0000
